Eritrea,224,966,958,8,2.210,6,1.017,608,64,48,467,12.084,201,6,1.016,607,63,48,456,-,1,1,1,-,6,5
Äthiopien,225,183,177,6,543,2,65,15,27,152,282,6.109,87,2,65,15,27,152,278,-,-,-,-,-,-,4
Botsuana,227,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Benin,229,23,22,1,99,-,-,1,5,78,15,376,15,-,-,1,5,77,12,-,-,-,-,1,2,1
Dschibuti,230,-,-,-,3,-,2,-,-,-,1,28,2,-,2,-,-,-,1,-,-,-,-,-,-,-
Elfenbeinküste (Cote d Ivoire),231,173,171,2,144,-,7,1,3,39,94,1.688,24,-,7,1,3,38,92,-,-,-,-,1,2,-
Nigeria,232,688,674,14,1.401,5,54,19,82,589,652,17.700,358,5,54,18,81,588,633,-,-,1,1,1,10,9
Simbabwe,233,36,36,-,23,6,-,-,-,7,10,228,-,6,-,-,-,7,9,-,-,-,-,-,-,1
Gabun,236,4,4,-,1,-,-,-,-,-,1,32,-,-,-,-,-,-,1,-,-,-,-,-,-,-
Gambia,237,347,341,6,525,1,10,4,6,227,277,8.912,243,1,10,4,6,224,268,-,-,-,-,3,6,3
Ghana,238,78,76,2,631,-,7,-,11,437,176,2.094,52,-,7,-,11,432,167,-,-,-,-,5,4,5
Mauretanien,239,10,7,3,32,-,6,-,-,18,8,90,7,-,6,-,-,17,4,-,-,-,-,1,1,3
Cabo Verde,242,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kenia,243,19,19,-,34,-,1,-,2,22,9,166,9,-,1,-,2,22,5,-,-,-,-,-,3,1
Komoren,244,-,-,-,-,-,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kongo,245,3,2,1,13,-,-,-,-,7,6,196,6,-,-,-,-,7,6,-,-,-,-,-,-,-
"Kongo, Dem. Republik",246,21,21,-,61,3,20,1,1,14,22,568,59,3,20,1,-,14,20,-,-,-,1,-,2,-
Liberia,247,27,27,-,11,-,-,-,-,3,8,217,12,-,-,-,-,3,7,-,-,-,-,-,-,1
Libyen,248,103,101,2,263,7,24,8,14,120,90,972,46,4,23,8,14,119,86,3,1,-,-,1,-,4
Mali,251,70,68,2,132,-,2,1,-,43,86,1.313,52,-,2,1,-,43,84,-,-,-,-,-,-,2
Marokko,252,203,178,25,444,1,5,6,5,247,180,1.458,98,1,5,6,3,245,151,-,-,-,2,2,19,10
Mauritius,253,-,-,-,-,-,-,-,-,-,-,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Mosambik,254,1,1,-,1,-,-,-,-,-,1,10,-,-,-,-,-,-,1,-,-,-,-,-,-,-
Niger,255,19,17,2,27,-,-,-,1,16,10,152,12,-,-,-,1,16,9,-,-,-,-,-,-,1
Malawi,256,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Sambia,257,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Burkina-Faso,258,33,33,-,83,-,3,1,-,49,30,240,10,-,3,1,-,49,29,-,-,-,-,-,1,-
Guinea-Bissau,259,26,25,1,90,-,-,1,6,45,38,289,17,-,-,1,6,45,37,-,-,-,-,-,-,1
Guinea,261,419,410,9,696,2,29,6,16,203,440,4.257,124,2,29,6,15,199,431,-,-,-,1,4,2,7
Kamerun,262,128,127,1,183,-,-,-,-,69,114,2.067,68,-,-,-,-,68,107,-,-,-,-,1,5,2
Südafrika,263,-,-,-,2,-,-,-,-,-,2,13,-,-,-,-,-,-,2,-,-,-,-,-,-,-
Ruanda,265,1,1,-,1,-,-,-,-,-,1,100,1,-,-,-,-,-,1,-,-,-,-,-,-,-
Namibia,267,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Sao Tome  und Principe,268,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Senegal,269,34,28,6,289,-,9,2,1,194,83,899,78,-,9,2,1,193,75,-,-,-,-,1,4,4
Sierra Leone,272,147,147,-,98,-,4,-,8,28,58,1.359,39,-,4,-,8,27,56,-,-,-,-,1,1,1
Somalia,273,617,584,33,1.894,3,508,402,327,228,426,12.118,503,3,508,402,315,225,395,-,-,-,12,3,11,20
Äquatorialguinea,274,1,1,-,3,-,-,-,-,1,2,14,1,-,-,-,-,1,2,-,-,-,-,-,-,-
Sudan (ohne Südsudan),277,71,67,4,215,2,20,9,1,24,159,2.691,70,2,20,9,1,24,154,-,-,-,-,-,2,3
Südsudan,278,6,6,-,11,-,-,-,-,3,8,118,8,-,-,-,-,3,8,-,-,-,-,-,-,-
Tansania,282,3,3,-,5,-,-,-,-,2,3,148,8,-,-,-,-,2,2,-,-,-,-,-,-,1
Togo,283,42,40,2,13,-,-,-,-,8,5,772,38,-,-,-,-,7,5,-,-,-,-,1,-,-
Tschad,284,9,9,-,25,-,-,-,2,4,19,149,8,-,-,-,2,4,14,-,-,-,-,-,5,-
Tunesien,285,39,29,10,131,-,3,1,1,77,49,376,51,-,3,1,1,77,31,-,-,-,-,-,7,11
Uganda,286,6,6,-,4,1,-,-,-,1,2,264,9,1,-,-,-,1,2,-,-,-,-,-,-,-
Ägypten,287,76,64,12,354,11,24,12,8,206,93,1.604,97,11,24,12,7,203,85,-,-,-,1,3,4,4
Zentralafrikanische Republik,289,4,4,-,9,-,-,1,-,3,5,80,6,-,-,1,-,3,5,-,-,-,-,-,-,-
Burundi,291,2,2,-,4,-,1,3,-,-,-,46,-,-,1,3,-,-,-,-,-,-,-,-,-,-
sonst. afrik. Staatsangeh.,299,3,2,1,57,-,1,2,7,42,5,145,14,-,1,2,7,38,2,-,-,-,-,4,-,3
Afrika,"",4.927,4.748,179,11.196,50,1.827,1.113,611,3.459,4.136,83.951,2.600,47,1.825,1.111,592,3.424,3.912,3,2,2,19,35,107,117
Argentinien,323,-,-,-,-,-,-,-,-,-,-,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-
Brasilien,327,2,2,-,1,-,-,-,-,1,-,27,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Chile,332,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Dominikanische Republik,335,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ecuador,336,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
El Salvador,337,1,1,-,1,-,-,-,-,-,1,20,-,-,-,-,-,-,1,-,-,-,-,-,-,-
Guatemala,345,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Haiti,346,-,-,-,1,-,-,-,-,1,-,10,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Honduras,347,4,4,-,7,5,-,1,-,-,1,6,-,5,-,-,-,-,-,-,-,1,-,-,1,-
Kanada,348,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kolumbien,349,4,4,-,6,-,1,-,-,4,1,62,-,-,1,-,-,4,1,-,-,-,-,-,-,-
Kuba,351,10,10,-,14,-,-,-,-,7,7,168,2,-,-,-,-,7,7,-,-,-,-,-,-,-
Mexico,353,1,1,-,1,-,1,-,-,-,-,4,1,-,1,-,-,-,-,-,-,-,-,-,-,-
Nicaragua,354,-,-,-,1,-,-,-,-,1,-,2,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Jamaica,355,6,6,-,8,-,2,-,-,3,3,41,1,-,2,-,-,3,3,-,-,-,-,-,-,-
Paraguay,359,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Peru,361,1,1,-,-,-,-,-,-,-,-,9,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Suriname,364,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Uruguay,365,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Venezuela,367,8,8,-,27,1,4,-,-,19,3,67,1,1,4,-,-,19,3,-,-,-,-,-,-,-
Vereinigte Staaten v. Amerika,368,3,3,-,2,-,-,-,-,1,1,21,1,-,-,-,-,1,1,-,-,-,-,-,-,-
Trinidad und Tobago,371,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Amerika,"",40,40,-,70,6,8,1,-,38,17,469,10,6,8,-,-,38,16,-,-,1,-,-,1,-
Jemen,421,17,17,-,83,3,8,50,2,-,20,661,33,3,8,50,1,-,17,-,-,-,1,-,2,1
Armenien,422,624,602,22,798,-,22,12,24,548,192,6.720,362,-,22,12,20,539,159,-,-,-,4,9,16,17
Afghanistan,423,1.556,1.442,114,14.107,6,2.461,902,3.012,6.658,1.068,89.569,1.317,6,2.444,899,2.989,6.641,985,-,17,3,23,17,57,26
Bahrain,424,3,3,-,-,-,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aserbaidschan,425,494,474,20,642,4,44,19,14,345,216,4.573,314,4,44,19,14,336,193,-,-,-,-,9,14,9
Bhutan,426,1,1,-,1,-,-,-,-,-,1,9,3,-,-,-,-,-,1,-,-,-,-,-,-,-
Myanmar,427,9,8,1,49,-,19,18,-,1,11,194,7,-,19,18,-,1,11,-,-,-,-,-,-,-
Georgien,430,204,187,17,669,-,2,-,5,400,262,2.834,335,-,2,-,5,384,198,-,-,-,-,16,26,38
Sri Lanka,431,60,55,5,45,1,3,1,3,20,17,1.143,181,1,3,1,3,20,12,-,-,-,-,-,5,-
Vietnam,432,37,35,2,222,-,4,-,4,135,79,211,40,-,4,-,4,132,74,-,-,-,-,3,1,4
Korea (Demokrat. Volksrepubl.),434,2,2,-,4,-,-,-,-,-,4,128,3,-,-,-,-,-,4,-,-,-,-,-,-,-
Indien,436,150,143,7,904,-,5,4,4,669,222,1.695,70,-,5,4,4,669,215,-,-,-,-,-,6,1
Indonesien,437,-,-,-,2,-,-,-,-,2,-,7,-,-,-,-,-,2,-,-,-,-,-,-,-,-
Irak,438,1.312,1.245,67,10.312,31,4.721,1.746,159,2.845,810,43.620,1.393,31,4.685,1.724,143,2.812,723,-,36,22,16,33,41,46
"Iran, Islamische Republik",439,926,888,38,3.999,66,1.995,98,46,1.431,363,20.412,607,66,1.975,98,37,1.422,337,-,20,-,9,9,19,7
Israel,441,2,2,-,2,-,-,-,-,1,1,44,6,-,-,-,-,1,1,-,-,-,-,-,-,-
Japan,442,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
Kasachstan,444,15,14,1,37,-,1,-,-,23,13,122,30,-,-,-,-,23,5,-,1,-,-,-,4,4
Jordanien,445,13,11,2,29,-,3,5,-,14,7,279,27,-,3,5,-,14,7,-,-,-,-,-,-,-
Kambodscha,446,1,-,1,-,-,-,-,-,-,-,13,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Katar,447,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kuwait,448,-,-,-,2,-,-,-,-,1,1,27,-,-,-,-,-,1,1,-,-,-,-,-,-,-
"Laos, Demokratische Volksrepublik",449,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kirgisistan,450,8,7,1,13,-,-,-,1,9,3,209,15,-,-,-,1,9,3,-,-,-,-,-,-,-
Libanon,451,139,126,13,751,-,13,48,11,520,159,2.531,178,-,13,48,11,503,134,-,-,-,-,17,16,9
Oman,456,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mongolei,457,33,32,1,44,-,-,5,-,16,23,979,29,-,-,5,-,16,22,-,-,-,-,-,-,1
Nepal,458,7,7,-,4,-,-,-,-,1,3,150,2,-,-,-,-,1,3,-,-,-,-,-,-,-
Staatsangehörigkeit ohne Bezeichnung,459,3,3,-,27,-,4,1,-,16,6,369,3,-,4,1,-,16,6,-,-,-,-,-,-,-
Bangladesch,460,41,34,7,296,2,20,2,6,187,79,2.591,80,2,20,2,6,187,75,-,-,-,-,-,2,2
Pakistan,461,365,331,34,3.297,4,43,5,24,2.443,778,12.932,596,4,38,5,21,2.432,705,-,5,-,3,11,45,28
Philippinen,462,2,2,-,3,-,-,-,-,1,2,35,2,-,-,-,-,1,2,-,-,-,-,-,-,-
China (Taiwan),465,1,1,-,1,-,-,-,-,1,-,20,1,-,-,-,-,1,-,-,-,-,-,-,-,-
Korea (Republik),467,-,-,-,-,-,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Vereinigte arabische Emirate,469,-,-,-,1,-,-,1,-,-,-,9,-,-,-,1,-,-,-,-,-,-,-,-,-,-
Tadschikistan,470,163,160,3,106,-,28,5,-,35,38,1.895,53,-,28,5,-,35,37,-,-,-,-,-,1,-
Turkmenistan,471,29,25,4,42,-,1,-,-,30,11,350,11,-,1,-,-,30,10,-,-,-,-,-,1,-
Saudi Arabien,472,1,1,-,12,-,-,-,-,6,6,17,-,-,-,-,-,6,6,-,-,-,-,-,-,-
"Syrien, Arabische Republik",475,2.717,2.675,42,13.410,57,4.415,8.199,32,12,695,47.930,1.113,57,4.327,7.869,26,12,652,-,88,330,6,-,28,15
Thailand,476,1,1,-,-,-,-,-,-,-,-,6,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Usbekistan,477,6,6,-,9,1,-,-,-,-,8,103,3,1,-,-,-,-,8,-,-,-,-,-,-,-
China,479,63,63,-,397,4,18,5,3,260,107,1.118,41,4,18,5,1,258,105,-,-,-,2,2,-,2
Malaysia,482,4,4,-,5,-,1,-,-,4,-,6,-,-,1,-,-,4,-,-,-,-,-,-,-,-
sonst. asiat. Staatsangeh.,499,35,30,5,229,-,32,69,5,85,38,1.711,88,-,32,61,4,83,26,-,-,8,1,2,4,8
Asien,"",9.044,8.637,407,50.555,179,13.863,11.195,3.355,16.719,5.244,245.273,6.945,179,13.696,10.832,3.290,16.591,4.737,-,167,363,65,128,289,218
Australien,523,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Australien,"",-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Staatenlos,997,102,101,1,557,5,170,250,-,78,54,2.204,60,5,168,250,-,78,50,-,2,-,-,-,2,2
Ungeklärt,998,307,295,12,1.219,3,265,403,11,273,264,9.001,334,3,262,398,10,263,241,-,3,5,1,10,14,9
ohne Angabe,999,-,-,-,10,-,3,-,-,6,1,122,4,-,3,-,-,6,1,-,-,-,-,-,-,-
Unbekannt,"",409,396,13,1.786,8,438,653,11,357,319,11.327,398,8,433,648,10,347,292,-,5,5,1,10,16,11
Herkunftsländer gesamt,"",17.964,16.057,1.907,70.750,253,16.222,13.016,4.010,24.996,12.253,368.665,15.858,250,16.037,12.641,3.919,24.595,10.268,3,185,375,91,401,1.415,570
