Russische Föderation,160,445,367,78,1.215,30,44,31,53,599,458,1.724,419,30,34,25,29,546,286,-,10,6,24,53,50,122
Spanien,161,-,-,-,1,-,-,1,-,-,-,16,-,-,-,1,-,-,-,-,-,-,-,-,-,-
Türkei,163,1.084,1.050,34,1.284,97,411,3,8,591,174,3.586,243,96,409,3,7,538,119,1,2,-,1,53,42,13
Ungarn,165,-,-,-,1,-,-,-,-,1,-,4,2,-,-,-,-,1,-,-,-,-,-,-,-,-
Ukraine,166,105,95,10,198,-,8,1,7,135,47,489,32,-,8,1,4,126,27,-,-,-,3,9,12,8
Großbritannien mit Nordirland,168,-,-,-,1,-,-,-,-,1,-,2,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Weißrussland,169,21,13,8,41,-,2,-,-,14,25,35,14,-,2,-,-,14,21,-,-,-,-,-,2,2
Serbien,170,432,186,246,419,-,-,-,4,188,227,308,252,-,-,-,3,174,17,-,-,-,1,14,193,17
sonst. europ. Staatsangeh.,199,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Europa,,3.295,2.403,892,4.571,127,466,41,87,2.328,1.522,7.232,1.448,126,454,34,52,2.105,559,1,12,7,35,223,755,208
Algerien,221,294,247,47,262,-,2,1,-,114,145,450,85,-,2,1,-,108,97,-,-,-,-,6,29,19
Angola,223,13,12,1,25,-,-,1,7,8,9,79,4,-,-,1,7,8,9,-,-,-,-,-,-,-
Eritrea,224,562,513,49,1.212,92,448,373,55,39,205,1.988,93,92,440,369,37,39,151,-,8,4,18,-,9,45
"Äthiopien",225,132,111,21,422,2,52,8,47,230,83,618,39,2,52,8,44,229,43,-,-,-,3,1,16,24
Botsuana,227,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Benin,229,26,22,4,25,-,1,-,-,11,13,57,2,-,1,-,-,10,10,-,-,-,-,1,3,-
Dschibuti,230,1,1,-,2,-,-,-,-,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,2
Elfenbeinküste (Cote d Ivoire),231,98,91,7,201,-,8,1,6,94,92,408,27,-,8,1,6,91,85,-,-,-,-,3,2,5
Nigeria,232,800,744,56,1.400,4,127,18,143,688,420,4.331,333,4,125,18,129,668,344,-,2,-,14,20,22,54
Simbabwe,233,18,18,-,14,-,1,-,-,7,6,42,2,-,1,-,-,7,6,-,-,-,-,-,-,-
Gabun,236,1,1,-,4,-,-,-,-,3,1,18,-,-,-,-,-,3,1,-,-,-,-,-,-,-
Gambia,237,249,235,14,709,1,29,2,19,418,240,2.714,174,1,29,2,18,414,192,-,-,-,1,4,7,41
Ghana,238,95,82,13,161,-,5,1,5,115,35,310,35,-,5,1,5,109,30,-,-,-,-,6,4,1
Mauretanien,239,3,2,1,9,-,3,-,-,3,3,28,2,-,3,-,-,3,3,-,-,-,-,-,-,-
Cabo Verde,242,-,-,-,1,-,-,-,-,-,1,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-
Kenia,243,35,35,-,42,-,2,1,1,23,15,72,1,-,2,1,1,23,11,-,-,-,-,-,1,3
Komoren,244,-,-,-,1,-,-,-,-,-,1,11,-,-,-,-,-,-,1,-,-,-,-,-,-,-
Kongo,245,5,5,-,9,-,-,-,-,4,5,24,1,-,-,-,-,4,5,-,-,-,-,-,-,-
"Kongo, Dem. Republik",246,32,29,3,81,-,16,3,13,34,15,124,17,-,16,3,12,33,12,-,-,-,1,1,-,3
Liberia,247,22,20,2,63,-,5,-,2,38,18,125,8,-,5,-,2,37,16,-,-,-,-,1,-,2
Libyen,248,209,197,12,144,1,13,3,14,27,86,442,32,1,8,2,12,27,78,-,5,1,2,-,6,2
Madagaskar,249,-,-,-,3,-,-,-,-,3,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-
Mali,251,53,49,4,96,-,1,1,4,50,40,173,14,-,1,1,4,49,30,-,-,-,-,1,4,6
Marokko,252,207,170,37,247,-,3,1,3,123,117,389,67,-,3,1,3,114,75,-,-,-,-,9,29,13
Mauritius,253,1,1,-,1,-,-,-,-,1,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Mosambik,254,-,-,-,-,-,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Niger,255,10,9,1,13,-,-,-,-,4,9,31,3,-,-,-,-,4,8,-,-,-,-,-,1,-
Malawi,256,2,1,1,1,-,-,-,-,1,-,2,1,-,-,-,-,1,-,-,-,-,-,-,-,-
Sambia,257,1,1,-,1,-,-,-,-,1,-,8,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Burkina-Faso,258,18,15,3,26,-,1,-,1,9,15,50,3,-,1,-,1,9,14,-,-,-,-,-,-,1
Guinea-Bissau,259,23,21,2,24,-,-,1,2,17,4,67,5,-,-,1,2,17,2,-,-,-,-,-,1,1
Guinea,261,239,221,18,611,3,65,13,74,256,200,1.197,65,3,63,13,68,249,153,-,2,-,6,7,16,31
Kamerun,262,121,119,2,273,-,2,2,9,164,96,677,28,-,2,2,9,158,88,-,-,-,-,6,2,6
Südafrika,263,-,-,-,1,-,-,-,-,1,-,4,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Ruanda,265,2,2,-,25,3,4,-,2,15,1,104,-,3,3,-,2,15,-,-,1,-,-,-,1,-
Namibia,267,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Senegal,269,50,37,13,69,-,1,1,1,34,32,109,22,-,1,1,1,30,21,-,-,-,-,4,9,2
Sierra Leone,272,91,86,5,162,-,8,1,16,71,66,229,24,-,8,1,15,70,58,-,-,-,1,1,5,3
Somalia,273,638,561,77,1.166,3,292,221,91,109,450,3.136,300,3,281,218,62,99,360,-,11,3,29,10,25,65
"Äquatorialguinea",274,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Sudan (ohne Südsudan),277,156,142,14,620,1,84,97,11,160,267,881,84,1,82,94,7,155,226,-,2,3,4,5,6,35
Südsudan,278,1,1,-,20,-,4,-,-,3,13,55,6,-,4,-,-,3,10,-,-,-,-,-,1,2
Tansania,282,2,2,-,24,-,7,-,6,8,3,30,7,-,7,-,6,8,1,-,-,-,-,-,-,2
Togo,283,29,28,1,134,-,10,1,9,80,34,342,26,-,10,1,9,79,28,-,-,-,-,1,2,4
Tschad,284,17,15,2,22,-,1,-,1,4,16,35,7,-,1,-,-,4,11,-,-,-,1,-,3,2
Tunesien,285,68,60,8,75,-,1,-,1,47,26,144,17,-,1,-,1,46,14,-,-,-,-,1,7,5
Uganda,286,11,11,-,26,1,4,-,3,13,5,45,8,1,3,-,3,13,2,-,1,-,-,-,2,1
"Ägypten",287,114,104,10,158,1,17,3,6,86,45,333,35,1,17,3,5,84,36,-,-,-,1,2,6,3
Zentralafrikanische Republik,289,3,3,-,10,-,-,2,-,4,4,25,2,-,-,2,-,4,3,-,-,-,-,-,-,1
Burundi,291,5,5,-,8,-,4,-,-,2,2,26,2,-,4,-,-,2,1,-,-,-,-,-,1,-
sonst. afrik. Staatsangeh.,299,-,-,-,-,-,-,-,-,-,-,28,3,-,-,-,-,-,-,-,-,-,-,-,-,-
Afrika,,4.457,4.029,428,8.603,112,1.221,756,552,3.122,2.840,19.984,1.584,112,1.189,745,471,3.032,2.236,-,32,11,81,90,220,384
Argentinien,323,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-
Brasilien,327,1,1,-,4,-,-,-,1,3,-,3,-,-,-,-,1,3,-,-,-,-,-,-,-,-
Dominikanische Republik,335,1,1,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
El Salvador,337,1,1,-,3,-,-,1,-,-,2,13,-,-,-,1,-,-,2,-,-,-,-,-,-,-
Haiti,346,1,1,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Honduras,347,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kanada,348,1,1,-,1,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Kolumbien,349,11,11,-,8,-,-,-,-,7,1,45,-,-,-,-,-,7,1,-,-,-,-,-,-,-
Kuba,351,1,-,1,6,-,-,-,-,4,2,9,1,-,-,-,-,4,-,-,-,-,-,-,2,-
Mexico,353,-,-,-,1,-,-,1,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
Nicaragua,354,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jamaica,355,14,13,1,17,3,1,-,-,10,3,7,1,3,1,-,-,10,2,-,-,-,-,-,-,1
Paraguay,359,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Peru,361,-,-,-,-,-,-,-,-,-,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Uruguay,365,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Venezuela,367,36,36,-,32,1,5,-,8,17,1,70,-,1,5,-,8,17,1,-,-,-,-,-,-,-
Vereinigte Staaten v. Amerika,368,2,2,-,-,-,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Trinidad und Tobago,371,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Amerika,,69,67,2,72,4,6,2,9,42,9,186,5,4,6,2,9,42,6,-,-,-,-,-,2,1
China (Hongkong),411,2,2,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jemen,421,140,136,4,72,-,1,39,-,-,32,242,10,-,1,38,-,-,30,-,-,1,-,-,-,2
Armenien,422,284,256,28,595,-,6,8,42,401,138,1.296,173,-,6,8,40,384,100,-,-,-,2,17,28,10
Afghanistan,423,1.264,1.094,170,5.599,2,742,333,1.337,2.490,695,9.376,528,2,718,326,1.253,2.439,406,-,24,7,84,51,150,139
Bahrain,424,2,2,-,4,-,-,-,-,4,-,8,-,-,-,-,-,4,-,-,-,-,-,-,-,-
Aserbaidschan,425,266,226,40,559,9,37,12,7,300,194,1.266,140,9,29,12,5,286,158,-,8,-,2,14,30,6
Bhutan,426,-,-,-,-,-,-,-,-,-,-,4,3,-,-,-,-,-,-,-,-,-,-,-,-,-
Myanmar,427,10,9,1,18,-,12,-,1,3,2,52,2,-,10,-,-,3,2,-,2,-,1,-,-,-
Georgien,430,444,403,41,427,-,-,4,5,306,112,858,83,-,-,4,5,287,62,-,-,-,-,19,23,27
Sri Lanka,431,42,35,7,169,1,9,1,3,120,35,474,84,1,9,1,3,117,16,-,-,-,-,3,13,6
Vietnam,432,85,74,11,73,-,-,1,3,57,12,62,19,-,-,1,2,55,8,-,-,-,1,2,4,-
Korea (Demokrat. Volksrepubl.),434,1,1,-,1,-,-,-,-,1,-,46,1,-,-,-,-,1,-,-,-,-,-,-,-,-
Indien,436,114,94,20,191,-,2,-,1,128,60,277,28,-,1,-,1,121,39,-,1,-,-,7,14,7
Indonesien,437,1,1,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Irak,438,2.051,1.851,200,3.324,7,671,830,96,761,959,6.662,508,7,656,815,78,737,733,-,15,15,18,24,97,129
"Iran, Islamische Republik",439,787,725,62,1.507,23,542,21,23,629,269,3.399,216,23,523,21,16,607,227,-,19,-,7,22,25,17
Israel,441,-,-,-,3,-,-,-,-,3,-,15,2,-,-,-,-,3,-,-,-,-,-,-,-,-
Kasachstan,444,16,4,12,15,-,-,-,-,1,14,16,3,-,-,-,-,1,2,-,-,-,-,-,11,1
Jordanien,445,13,10,3,56,-,4,9,-,32,11,89,14,-,3,9,-,32,8,-,1,-,-,-,2,1
Kambodscha,446,3,3,-,1,-,-,-,1,-,-,9,-,-,-,-,1,-,-,-,-,-,-,-,-,-
Katar,447,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kuwait,448,9,9,-,7,-,-,-,-,-,7,9,1,-,-,-,-,-,6,-,-,-,-,-,-,1
"Laos, Demokratische Volksrepublik",449,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kirgisistan,450,10,8,2,11,-,-,-,-,7,4,107,18,-,-,-,-,7,2,-,-,-,-,-,2,-
Libanon,451,91,70,21,223,-,9,-,3,153,58,432,64,-,9,-,3,146,43,-,-,-,-,7,10,5
Oman,456,1,1,-,1,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
Mongolei,457,29,27,2,66,-,-,5,4,39,18,131,18,-,-,5,4,38,5,-,-,-,-,1,6,7
Nepal,458,2,2,-,31,-,2,-,1,27,1,57,4,-,2,-,1,26,-,-,-,-,-,1,-,1
Staatsangehörigkeit ohne Bezeichnung,459,14,13,1,26,-,6,1,2,15,2,108,3,-,6,1,2,15,1,-,-,-,-,-,-,1
Bangladesch,460,39,26,13,177,-,5,1,4,130,37,272,47,-,4,1,3,126,17,-,1,-,1,4,16,4
Pakistan,461,297,210,87,913,1,19,9,36,598,250,1.132,208,1,17,9,36,572,129,-,2,-,-,26,76,45
Philippinen,462,11,11,-,7,-,-,-,-,7,-,27,-,-,-,-,-,7,-,-,-,-,-,-,-,-
China (Taiwan),465,-,-,-,-,-,-,-,-,-,-,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Korea (Republik),467,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Vereinigte arabische Emirate,469,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tadschikistan,470,138,132,6,214,1,23,1,9,98,82,502,28,1,23,-,9,97,73,-,-,1,-,1,2,7
Turkmenistan,471,4,3,1,12,-,-,4,2,4,2,70,8,-,-,4,2,4,1,-,-,-,-,-,1,-
Saudi Arabien,472,8,8,-,7,2,-,-,-,1,4,27,-,2,-,-,-,1,4,-,-,-,-,-,-,-
"Syrien, Arabische Republik",475,4.060,3.918,142,5.124,104,2.005,2.199,29,3,784,11.872,425,104,1.918,2.183,14,3,668,-,87,16,15,-,61,55
Thailand,476,1,1,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Usbekistan,477,11,11,-,7,-,1,-,-,4,2,67,1,-,1,-,-,4,2,-,-,-,-,-,-,-
China,479,36,31,5,83,-,9,1,-,43,30,167,21,-,9,1,-,38,25,-,-,-,-,5,4,1
Malaysia,482,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sonst. asiat. Staatsangeh.,499,-,-,-,23,-,9,10,-,1,3,168,13,-,9,10,-,1,2,-,-,-,-,-,1,-
Asien,,10.288,9.409,879,19.546,150,4.114,3.490,1.609,6.366,3.817,39.331,2.674,150,3.954,3.450,1.478,6.162,2.769,-,160,40,131,204,576,472
Staatenlos,997,129,123,6,239,3,81,40,7,52,56,546,29,3,79,39,5,52,39,-,2,1,2,-,9,8
Ungeklärt,998,469,433,36,735,7,171,69,36,264,188,2.456,159,7,166,66,27,255,150,-,5,3,9,9,28,10
ohne Angabe,999,4,4,-,6,-,2,-,-,3,1,26,-,-,2,-,-,3,-,-,-,-,-,-,-,1
Unbekannt,,602,560,42,980,10,254,109,43,319,245,3.028,188,10,247,105,32,310,189,-,7,4,11,9,37,19
Herkunftsländer gesamt,,18.711,16.468,2.243,33.772,403,6.061,4.398,2.300,12.177,8.433,69.761,5.899,402,5.850,4.336,2.042,11.651,5.759,1,211,62,258,526,1.590,1.084
