YEAR_MONTH,Herkunftsland,Entscheidungen insgesamt,Ablehnungen,sonstige Erledigungen, bereinigte Schutzquote, BAMF-Schutzquote
201706,Guinea,643,341,199,23.1982,16.0187
201706,Kamerun,324,224,73,10.757,8.33333
201706,Südafrika,4,4,0,nd,nd
201706,Ruanda,1,0,1,nd,nd
201706,Namibia,0,0,0,nd,nd
201706,Senegal,67,39,23,11.3636,7.46269
201706,Sierra Leone,315,215,49,19.1729,16.1905
201706,Somalia,1252,177,320,81.0086,60.3035
201706,Äquatorialguinea,1,1,0,nd,nd
201706,Sudan (ohne Südsudan),803,223,180,64.2055,49.8132
201706,Südsudan,9,2,5,50,22.2222
201706,Tansania,7,5,2,0,0
201706,Togo,105,73,25,8.75,6.66667
201706,Tschad,19,8,8,27.2727,15.7895
201706,Tunesien,71,37,34,0,0
201706,Uganda,14,10,2,16.6667,14.2857
201706,Ägypten,178,103,49,20.155,14.6067
201706,Zentralafrikanische Republik,14,5,5,44.4444,28.5714
201706,Burundi,1,1,0,nd,nd
201706,sonst. afrik. Staatsangeh.,23,19,3,5,4.34783
201706,Argentinien,1,1,0,nd,nd
201706,Bahamas,0,0,0,nd,nd
201706,Brasilien,2,0,2,nd,nd
201706,Chile,0,0,0,nd,nd
201706,Costa Rica,1,1,0,nd,nd
201706,Dominikanische Republik,0,0,0,nd,nd
201706,El Salvador,4,0,3,100,25
201706,Guatemala,0,0,0,nd,nd
201706,Haiti,1,0,1,nd,nd
201706,Honduras,1,1,0,nd,nd
201706,Kanada,0,0,0,nd,nd
201706,Kolumbien,1,0,0,nd,nd
201706,Kuba,11,8,3,0,0
201706,Mexico,0,0,0,nd,nd
201706,Jamaica,13,4,0,nd,nd
201706,Paraguay,0,0,0,nd,nd
201706,Peru,1,0,1,nd,nd
201706,Uruguay,0,0,0,nd,nd
201706,Venezuela,15,13,1,7.14286,6.66667
201706,Vereinigte Staaten v. Amerika,2,1,1,0,0
201706,Trinidad und Tobago,0,0,0,nd,nd
201706,Jemen,78,3,8,95.7143,85.8974
201706,Armenien,803,535,220,8.23328,5.97758
201706,Afghanistan,3212,1435,323,50.3288,45.2677
201706,Bahrain,0,0,0,nd,nd
201706,Aserbaidschan,450,280,108,18.1287,13.7778
201706,Bhutan,0,0,0,nd,nd
201706,Myanmar,20,6,3,64.7059,55
201706,Georgien,475,289,172,4.62046,2.94737
201706,Sri Lanka,158,92,41,21.3675,15.8228
201706,Vietnam,78,54,20,6.89655,5.12821
201706,Korea (Demokrat. Volksrepubl.),18,2,16,0,0
201706,Indien,246,195,43,3.94089,3.25203
201706,Indonesien,0,0,0,nd,nd
201706,Irak,3448,934,603,67.1705,55.4234
201706,"Iran, Islamische Republik",2081,801,387,52.7155,42.9121
201706,Israel,1,1,0,nd,nd
201706,Kasachstan,17,14,1,12.5,11.7647
201706,Jordanien,58,25,16,40.4762,29.3103
201706,Kambodscha,0,0,0,nd,nd
201706,Katar,0,0,0,nd,nd
201706,Kuwait,8,0,7,100,12.5
201706,"Laos, Demokratische Volksrepublik",0,0,0,nd,nd
201706,Kirgisistan,19,7,9,30,15.7895
201706,Libanon,280,201,56,10.2679,8.21429
201706,Oman,2,0,0,nd,nd
201706,Mongolei,258,181,58,9.5,7.36434
201706,Nepal,1,0,1,nd,nd
201706,Staatsangehörigkeit ohne Bezeichnung,36,31,3,6.06061,5.55556
201706,Bangladesch,299,217,56,10.6996,8.69565
201706,Pakistan,1050,761,233,6.85435,5.33333
201706,Philippinen,1,0,1,nd,nd
201706,China (Taiwan),0,0,0,nd,nd
201706,Korea (Republik),5,1,4,0,0
201706,Vereinigte arabische Emirate,0,0,0,nd,nd
201706,Tadschikistan,263,85,154,22.0183,9.12548
201706,Turkmenistan,13,10,2,9.09091,7.69231
201706,Saudi Arabien,6,0,1,100,83.3333
201706,"Syrien, Arabische Republik",5695,7,426,99.8671,92.3968
201706,Thailand,1,1,0,nd,nd
201706,Usbekistan,10,6,1,33.3333,30
201706,China,95,57,26,17.3913,12.6316
201706,Malaysia,4,4,0,nd,nd
201706,sonst. asiat. Staatsangeh.,94,29,5,67.4157,63.8298
201706,Staatenlos,207,46,15,76.0417,70.5314
201706,Ungeklärt,644,176,153,64.1548,48.913
201706,ohne Angabe,8,4,2,33.3333,25
