YEAR_MONTH,Herkunftsland,Entscheidungen insgesamt,Ablehnungen,sonstige Erledigungen, bereinigte Schutzquote, BAMF-Schutzquote
201702,Mongolei,110,54,50,10,5.45455
201702,Nepal,2,1,0,nd,nd
201702,Staatsangehörigkeit ohne Bezeichnung,16,10,2,28.5714,25
201702,Bangladesch,295,202,53,16.5289,13.5593
201702,Pakistan,3158,2337,742,3.26987,2.50158
201702,Philippinen,5,1,2,66.6667,40
201702,China (Taiwan),1,1,0,nd,nd
201702,Korea (Republik),2,0,1,100,50
201702,Vereinigte arabische Emirate,5,0,1,100,80
201702,Tadschikistan,182,89,64,24.5763,15.9341
201702,Turkmenistan,56,26,29,3.7037,1.78571
201702,Saudi Arabien,3,0,1,100,66.6667
201702,"Syrien, Arabische Republik",12751,21,789,99.8244,93.6476
201702,Thailand,3,1,1,50,33.3333
201702,Usbekistan,8,4,2,33.3333,25
201702,China,278,175,57,20.8145,16.5468
201702,Malaysia,0,0,0,nd,nd
201702,sonst. asiat. Staatsangeh.,214,93,30,49.4565,42.5234
201702,Australien,0,0,0,nd,nd
201702,Staatenlos,439,59,40,85.213,77.4487
201702,Ungeklärt,1265,289,272,70.8963,55.6522
201702,ohne Angabe,6,4,2,0,0
