YEAR_MONTH,Herkunftsland,Entscheidungen insgesamt,Ablehnungen,sonstige Erledigungen, bereinigte Schutzquote, BAMF-Schutzquote
201607,Kuba,3,1,2,0,0
201607,Mexico,0,0,0,nd,nd
201607,Nicaragua,0,0,0,nd,nd
201607,Jamaica,0,0,0,nd,nd
201607,Paraguay,0,0,0,nd,nd
201607,Peru,0,0,0,nd,nd
201607,Venezuela,1,0,1,nd,nd
201607,Vereinigte Staaten v. Amerika,0,0,0,nd,nd
201607,Britisch abh.Geb.Amerika,0,0,0,nd,nd
201607,Jemen,29,0,4,100,86.2069
201607,Armenien,251,203,41,3.33333,2.78884
201607,Afghanistan,4688,2176,433,48.8602,44.3473
201607,Bahrain,0,0,0,nd,nd
201607,Aserbaidschan,82,56,20,9.67742,7.31707
201607,Bhutan,0,0,0,nd,nd
201607,Myanmar,0,0,0,nd,nd
201607,Georgien,280,173,100,3.88889,2.5
201607,Sri Lanka,39,18,12,33.3333,23.0769
201607,Vietnam,75,59,16,0,0
201607,Korea (Demokrat. Volksrepubl.),0,0,0,nd,nd
201607,Indien,409,327,72,2.96736,2.44499
201607,Indonesien,0,0,0,nd,nd
201607,Irak,5147,933,551,79.6997,71.1677
201607,"Iran, Islamische Republik",618,166,131,65.9138,51.9417
201607,Israel,1,0,1,nd,nd
201607,Kasachstan,15,0,14,100,6.66667
201607,Jordanien,12,4,6,33.3333,16.6667
201607,Kambodscha,0,0,0,nd,nd
201607,Katar,1,0,0,nd,nd
201607,Kuwait,0,0,0,nd,nd
201607,"Laos, Demokratische Volksrepublik",0,0,0,nd,nd
201607,Kirgisistan,14,4,10,0,0
201607,Libanon,136,53,62,28.3784,15.4412
201607,Oman,0,0,0,nd,nd
201607,Mongolei,23,4,19,0,0
201607,Nepal,2,1,1,0,0
201607,Staatsangehörigkeit ohne Bezeichnung,11,0,6,100,45.4545
201607,Bangladesch,81,44,31,12,7.40741
201607,Pakistan,881,630,222,4.40061,3.29171
201607,Philippinen,1,1,0,nd,nd
201607,China (Taiwan),0,0,0,nd,nd
201607,Korea (Republik),0,0,0,nd,nd
201607,Vereinigte arabische Emirate,0,0,0,nd,nd
201607,Tadschikistan,58,5,52,16.6667,1.72414
201607,Turkmenistan,8,2,6,0,0
201607,Saudi Arabien,10,2,0,nd,nd
201607,"Syrien, Arabische Republik",24102,20,582,99.915,97.5023
201607,Thailand,0,0,0,nd,nd
201607,Usbekistan,0,0,0,nd,nd
201607,China,72,47,14,18.9655,15.2778
201607,Malaysia,0,0,0,nd,nd
201607,sonst. asiat. Staatsangeh.,207,21,13,89.1753,83.5749
201607,Australien,0,0,0,nd,nd
201607,Staatenlos,651,19,22,96.9793,93.702
201607,Ungeklärt,1034,52,117,94.3293,83.6557
201607,ohne Angabe,2,0,0,nd,nd
