YEAR_MONTH,,122,241,162,79,577,0,2,0,4,353,218,1033,463,0,2,0,4,321,77,0,0,0,0,32,112,29
201606,Herkunftsland,LS,,ASYLANTRAEGE insgesamt,ASYLANTRAEGE davon Erstantraege,ASYLANTRAEGE davon Folgeantraege,ENTSCHEIDUNGEN ueber Asylantraege insgesamt,ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Asylberechtigte (Art 16a und Familienasyl),ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Asylantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Asylantraege sonstige Verfahrenserledigungen,ANHÄNGIGE VERFAHREN aufgrund von E Erstantraegen,ANHÄNGIGE VERFAHREN aufgrund von Folgeantraege,ENTSCHEIDUNGEN ueber ErErstantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Erstantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Erstantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN üueber Folgeantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Folgeantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Folgeantraege kein weiteres Verfahren,ENTSCHEIDUNGEN ueber Folgeantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen)
201606,
201606,232,1776,1761,15,185,1,15,1,14,51,103,12891,217,1,15,1,14,51,97,0,0,0,0,0,1,5
201606,233,12,12,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,236,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,237,729,719,10,49,0,2,0,2,18,27,6511,170,0,2,0,2,18,26,0,0,0,0,0,0,1
201606,238,215,211,4,64,0,1,4,1,29,29,1961,58,0,1,4,1,29,27,0,0,0,0,0,1,1
201606,239,9,8,1,9,0,0,0,0,0,9,143,11,0,0,0,0,0,9,0,0,0,0,0,0,0
201606,242,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,243,19,19,0,23,0,0,0,0,12,11,169,14,0,0,0,0,12,8,0,0,0,0,0,1,2
201606,244,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,245,17,17,0,4,0,0,0,0,2,2,140,6,0,0,0,0,2,2,0,0,0,0,0,0,0
201606,246,24,24,0,19,0,3,1,2,7,6,459,42,0,3,1,2,7,5,0,0,0,0,0,0,1
201606,247,24,24,0,8,0,0,0,0,6,2,132,12,0,0,0,0,5,2,0,0,0,0,1,0,0
201606,248,69,68,1,27,0,4,1,1,5,16,1734,39,0,4,1,1,5,14,0,0,0,0,0,0,2
201606,249,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
201606,251,169,164,5,19,0,1,0,0,6,12,1115,35,0,1,0,0,6,11,0,0,0,0,0,0,1
201606,253,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,254,0,0,0,2,0,2,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0
201606,255,24,20,4,10,0,0,0,0,6,4,160,15,0,0,0,0,6,2,0,0,0,0,0,1,1
201606,256,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,257,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,258,31,31,0,12,0,0,0,0,7,5,237,13,0,0,0,0,7,3,0,0,0,0,0,0,2
201606,259,61,58,3,49,0,0,0,1,30,18,356,17,0,0,0,1,30,12,0,0,0,0,0,1,5
201606,261,199,196,3,69,0,8,0,1,31,29,2667,124,0,8,0,0,29,26,0,0,0,1,2,1,2
201606,262,109,107,2,67,0,2,0,0,36,29,1542,61,0,2,0,0,36,24,0,0,0,0,0,4,1
201606,263,1,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,265,3,3,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,267,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,269,129,122,7,63,0,0,0,0,33,30,1492,34,0,0,0,0,33,27,0,0,0,0,0,1,2
201606,272,107,106,1,5,0,0,0,0,2,3,790,44,0,0,0,0,2,2,0,0,0,0,0,1,0
201606,273,1065,1050,15,608,2,172,90,207,30,107,11371,378,2,166,90,196,29,88,0,6,0,11,1,6,13
201606,274,1,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,277,289,285,4,46,0,9,10,0,3,24,1966,40,0,9,10,0,3,22,0,0,0,0,0,1,1
201606,278,9,8,1,3,0,0,0,0,1,2,70,9,0,0,0,0,1,2,0,0,0,0,0,0,0
201606,282,12,12,0,0,0,0,0,0,0,0,101,4,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,283,32,31,1,4,0,0,0,0,1,3,506,29,0,0,0,0,1,3,0,0,0,0,0,0,0
201606,284,15,11,4,25,0,0,0,8,4,13,172,8,0,0,0,0,3,5,0,0,0,8,1,2,6
201606,285,84,81,3,105,0,2,0,0,60,43,400,45,0,2,0,0,57,30,0,0,0,0,3,9,4
201606,286,31,31,0,5,0,0,0,0,1,4,224,7,0,0,0,0,1,4,0,0,0,0,0,0,0
201606,287,201,198,3,136,5,11,5,8,74,33,2814,86,5,11,5,5,73,26,0,0,0,3,1,5,2
201606,289,1,1,0,0,0,0,0,0,0,0,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,291,4,4,0,1,0,0,0,0,1,0,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0
201606,299,8,7,1,8,0,2,0,1,4,1,127,12,0,2,0,0,3,1,0,0,0,1,1,0,0
201606,8378,8236,142,4287,15,1751,243,271,948,1059,71632,2020,15,1737,239,246,913,927,0,14,4,25,35,57,75
201606,326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,327,9,9,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,335,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
201606,336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,337,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,345,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,346,2,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,347,3,3,0,1,0,0,1,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0
201606,348,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,349,0,0,0,11,1,0,0,0,9,1,29,1,1,0,0,0,9,1,0,0,0,0,0,0,0
201606,351,10,8,2,12,0,0,0,0,4,8,134,5,0,0,0,0,4,8,0,0,0,0,0,0,0
201606,353,1,0,1,1,0,0,0,0,0,1,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0
201606,354,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,355,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,359,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,361,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,367,2,2,0,1,1,0,0,0,0,0,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0
201606,368,0,0,0,1,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
201606,395,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,27,24,3,28,2,0,1,0,13,12,326,12,2,0,1,0,13,10,0,0,0,0,0,1,1
201606,421,55,55,0,18,0,0,16,0,0,2,632,26,0,0,13,0,0,1,0,0,3,0,0,0,1
201606,422,499,471,28,145,0,1,4,3,98,39,4973,359,0,1,4,2,98,27,0,0,0,1,0,5,7
201606,423,15109,15055,54,3056,20,720,336,242,1481,257,94979,929,20,696,334,238,1473,246,0,24,2,4,8,9,2
201606,424,1,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,425,413,385,28,121,1,11,0,6,60,43,3379,344,1,11,0,6,58,38,0,0,0,0,2,5,0
201606,426,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,427,10,10,0,2,0,2,0,0,0,0,195,3,0,2,0,0,0,0,0,0,0,0,0,0,0
201606,431,50,45,5,48,1,13,1,0,15,18,937,176,0,13,0,0,14,8,1,0,1,0,1,8,2
201606,432,62,58,4,83,0,0,0,2,56,25,988,68,0,0,0,2,55,23,0,0,0,0,1,2,0
201606,434,3,3,0,1,0,0,0,0,0,1,120,3,0,0,0,0,0,1,0,0,0,0,0,0,0
201606,436,424,422,2,139,0,0,1,0,74,64,4152,79,0,0,1,0,74,63,0,0,0,0,0,1,0
201606,437,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,438,10060,9999,61,3679,11,2159,552,18,400,539,63820,1540,10,2110,536,15,390,512,1,49,16,3,10,14,13
201606,439,3068,3031,37,574,70,261,10,7,121,105,18037,646,69,246,10,4,111,96,1,15,0,3,10,7,2
201606,441,5,5,0,13,0,0,0,0,12,1,47,5,0,0,0,0,12,1,0,0,0,0,0,0,0
201606,444,9,8,1,9,0,0,0,0,1,8,143,37,0,0,0,0,1,8,0,0,0,0,0,0,0
201606,445,29,28,1,11,0,2,1,0,5,3,281,30,0,2,1,0,4,3,0,0,0,0,1,0,0
201606,446,1,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,447,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,448,2,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,449,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,450,12,12,0,10,0,0,0,0,4,6,106,20,0,0,0,0,4,6,0,0,0,0,0,0,0
201606,451,564,552,12,91,0,6,2,0,44,39,3605,238,0,5,2,0,41,34,0,1,0,0,3,2,3
201606,456,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,457,23,22,1,41,0,2,0,0,25,14,624,28,0,1,0,0,25,13,0,1,0,0,0,0,1
201606,458,5,5,0,0,0,0,0,0,0,0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,459,29,29,0,20,0,13,0,0,1,6,359,2,0,13,0,0,1,6,0,0,0,0,0,0,0
201606,460,231,228,3,69,2,8,0,1,34,24,1634,52,2,8,0,1,34,17,0,0,0,0,0,7,0
201606,461,1840,1816,24,273,1,20,0,2,140,110,18803,517,1,20,0,2,134,96,0,0,0,0,6,8,6
201606,462,8,8,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,465,2,2,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,467,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,469,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,470,113,110,3,29,0,0,0,0,2,27,814,36,0,0,0,0,2,26,0,0,0,0,0,1,0
201606,471,7,7,0,18,0,0,0,0,1,17,739,10,0,0,0,0,1,16,0,0,0,0,0,1,0
201606,475,24605,24492,113,23103,47,12143,10224,67,19,603,116880,1203,47,12055,10199,61,19,565,0,88,25,6,0,19,19
201606,476,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,477,4,4,0,1,0,0,0,0,0,1,53,3,0,0,0,0,0,1,0,0,0,0,0,0,0
201606,479,110,110,0,23,1,2,0,0,11,9,1229,60,1,2,0,0,10,8,0,0,0,0,1,1,0
201606,482,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,483,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,499,305,303,2,449,1,308,88,2,39,11,2740,139,1,307,88,2,39,11,0,1,0,0,0,0,0
201606,58007,57605,402,32340,155,15671,11236,351,2826,2101,343839,6933,152,15492,11189,334,2749,1918,3,179,47,17,77,107,76
201606,523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,-,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,997,575,575,0,813,2,548,221,2,16,24,3384,68,2,547,221,2,16,23,0,1,0,0,0,1,0
201606,998,1217,1211,6,1262,8,716,361,11,54,112,18324,350,8,707,356,11,54,105,0,9,5,0,0,1,6
201606,999,2,2,0,4,0,2,0,0,2,0,105,5,0,2,0,0,2,0,0,0,0,0,0,0,0
201606,1794,1788,6,2079,10,1266,582,13,72,136,21813,423,10,1256,577,13,72,128,0,10,5,0,0,2,6
201606,74637,73033,1604,51757,184,18722,12090,709,12207,7845,478830,16962,181,18518,12033,661,11254,5174,3,204,57,48,953,2060,611
